id,mol_dir_name,bmrbacc,sub_id,x_chem_shift,y_chem_shift,x_width,y_width,height,volume
20833,alpha_naphthoic_acid,bmse000178,10,129.451,7.609,2.241,2.999,223106200,1525100000
20834,alpha_naphthoic_acid,bmse000178,11,128.93,7.591,2.258,2.762,225442500,1268445000
20835,alpha_naphthoic_acid,bmse000178,12,129.452,7.59,2.232,3.07,224858700,1650911000
20836,alpha_naphthoic_acid,bmse000178,13,128.932,7.571,2.384,3.013,214550500,1508058000
20837,alpha_naphthoic_acid,bmse000178,14,128.129,7.559,2.489,2.748,151323300,828348000
20838,alpha_naphthoic_acid,bmse000178,15,128.928,7.553,2.27,2.889,107249800,505632200
20839,alpha_naphthoic_acid,bmse000178,16,128.127,7.539,2.336,2.533,276297400,1520924000
20840,alpha_naphthoic_acid,bmse000178,17,128.128,7.52,2.207,3.26,124654300,808436800
20841,L_lactic_acid,bmse000208,1,71.21,4.124,2.477,3.048,28511310,28300400
20842,L_lactic_acid,bmse000208,2,71.198,4.108,2.722,2.704,74080150,552796700
20843,L_lactic_acid,bmse000208,3,71.198,4.091,2.598,2.611,89425870,623180700
20844,L_lactic_acid,bmse000208,4,71.196,4.074,2.439,2.907,36716080,111492000
20845,L_lactic_acid,bmse000208,5,22.764,1.327,2.632,2.588,368792100,2715388000
20846,L_lactic_acid,bmse000208,6,22.761,1.31,2.632,2.495,357340400,2449797000
20847,thymidine,bmse000244,1,140.21,7.649,2.241,2.806,383457800,2045354000
20848,thymidine,bmse000244,2,87.721,6.303,2.255,3.492,212576600,1781488000
20849,thymidine,bmse000244,3,87.714,6.288,2.2,3.033,458441500,3071360000
20850,thymidine,bmse000244,4,87.718,6.272,2.316,3.168,252748500,1883920000
20851,thymidine,bmse000244,5,73.145,4.466,2.212,6.643,376762000,4668221000
20852,thymidine,bmse000244,6,89.194,4.02,2.209,5.147,443837000,4708767000
20853,thymidine,bmse000244,7,63.865,3.857,2.186,3.636,159699200,1165287000
20854,thymidine,bmse000244,8,63.863,3.826,2.128,3.746,366507800,2767183000
20855,thymidine,bmse000244,9,63.868,3.78,2.085,5.066,283764300,2739562000
20856,thymidine,bmse000244,10,63.871,3.747,2.101,24.456,126394700,3648078000
20857,thymidine,bmse000244,11,41.205,2.373,2.429,3.518,438701200,4710149000
20858,thymidine,bmse000244,12,14.268,1.891,2.34,2.733,379451300,1977137000
20859,citraconic_acid,bmse000199,1,123.005,5.495,2.182,2.98,1193994000,6615888000
20860,citraconic_acid,bmse000199,2,23.087,1.912,2.246,2.655,1339697000,6705398000
20861,citraconic_acid,bmse000199,3,22.225,1.914,3.835,2.473,44624960,212946500
20862,homogentisic_acid,bmse000200,1,119.806,6.813,2.381,2.944,445936200,2418056000
20863,homogentisic_acid,bmse000200,2,119.805,6.791,2.42,2.784,603155300,2869974000
20864,homogentisic_acid,bmse000200,3,120.36,6.709,2.254,2.781,1253039000,6432767000
20865,homogentisic_acid,bmse000200,4,117.216,6.709,2.496,2.502,713078700,3670135000
20866,homogentisic_acid,bmse000200,5,117.206,6.687,2.424,3.04,472400000,2499849000
20867,homogentisic_acid,bmse000200,6,42.657,3.477,2.303,2.61,1444412000,6537105000
20868,isonicotinic_acid,bmse000133,1,152.264,8.663,2.144,6.202,928685900,8589876000
20869,isonicotinic_acid,bmse000133,2,124.33,7.674,2.068,7.563,998423800,8775881000
20870,homovanillic_acid,bmse000132,1,116.158,6.938,2.308,3.094,948776200,5285348000
20871,homovanillic_acid,bmse000132,2,118.167,6.876,2.314,2.505,457008600,2376872000
20872,homovanillic_acid,bmse000132,3,118.164,6.855,2.185,2.9,550405400,2869298000
20873,homovanillic_acid,bmse000132,4,124.637,6.778,2.325,2.877,449347600,2216153000
20874,homovanillic_acid,bmse000132,5,124.628,6.757,2.377,3.076,379096100,1939127000
20875,homovanillic_acid,bmse000132,6,58.61,3.859,2.485,2.557,1656097000,8722805000
20876,homovanillic_acid,bmse000132,7,46.598,3.449,2.342,2.651,1160372000,5770001000
20877,ethacrynic_acid,bmse000134,1,130.636,7.276,2.813,2.369,295210200,1938456000
20878,ethacrynic_acid,bmse000134,2,130.64,7.254,2.556,2.721,405082900,2605486000
20879,ethacrynic_acid,bmse000134,3,113.543,6.924,2.423,2.564,526871800,2963172000
20880,ethacrynic_acid,bmse000134,4,113.551,6.902,2.391,2.795,536339500,3353376000
20881,ethacrynic_acid,bmse000134,5,134.623,6.083,2.203,3.158,518100900,2919648000
20882,ethacrynic_acid,bmse000134,6,134.624,5.701,2.217,3.053,535260400,2947750000
20883,ethacrynic_acid,bmse000134,7,70.376,4.625,2.508,2.617,1876706000,10867810000
20884,ethacrynic_acid,bmse000134,8,25.827,2.38,2.123,3.906,258290400,2756266000
20885,ethacrynic_acid,bmse000134,9,25.832,2.362,2.366,2.883,215178800,1483652000
20886,ethacrynic_acid,bmse000134,10,14.529,1.087,2.238,3.021,126997000,790977200
20887,ethacrynic_acid,bmse000134,11,14.556,1.069,2.393,2.616,260452100,1548007000
20888,ethacrynic_acid,bmse000134,12,14.579,1.052,2.314,2.9,129955700,960462700
20889,itaconic_acid,bmse000137,1,124.751,5.851,2.234,2.673,2209934000,10910360000
20890,itaconic_acid,bmse000137,2,124.751,5.376,2.198,2.847,2122175000,11158700000
20891,itaconic_acid,bmse000137,3,44.724,3.151,2.519,2.533,2414667000,12922410000
20892,amygdalin,bmse000139,1,130.512,7.62,2.375,11.671,359059700,4579533000
20893,amygdalin,bmse000139,2,133.217,7.55,2.41,3.451,295605200,2193779000
20894,amygdalin,bmse000139,3,132.082,7.55,2.48,4.162,401324100,3795495000
20895,amygdalin,bmse000139,4,71.767,5.907,2.304,2.64,585606300,2840315000
20896,amygdalin,bmse000139,5,104.156,4.626,2.221,2.961,336125200,1978391000
20897,amygdalin,bmse000139,6,104.154,4.606,2.344,2.853,354066100,2070916000
20898,amygdalin,bmse000139,7,105.557,4.593,2.43,2.774,344058700,2064416000
20899,amygdalin,bmse000139,8,105.56,4.575,2.488,2.866,308821600,2340061000
20900,amygdalin,bmse000139,9,71.001,4.232,2.371,3.431,134178500,454834100
20901,amygdalin,bmse000139,10,70.995,4.202,2.41,3.212,168025800,875633000
20902,amygdalin,bmse000139,11,63.427,3.943,2.287,3.247,121657800,389193900
20903,amygdalin,bmse000139,12,70.992,3.93,2.166,23.979,98866660,1527228000
20904,amygdalin,bmse000139,13,70.994,3.918,2.26,13.428,112598500,1527228000
20905,amygdalin,bmse000139,14,63.436,3.915,2.238,3.396,170412500,882013600
20906,amygdalin,bmse000139,15,70.997,3.903,2.255,15.152,97561340,1527228000
20907,amygdalin,bmse000139,16,63.437,3.744,2.201,5.195,117246700,1258683000
20908,amygdalin,bmse000139,17,63.439,3.722,2.07,9.078,87912300,844845300
20909,amygdalin,bmse000139,18,78.18,3.611,2.246,8.159,141669700,1707606000
20910,amygdalin,bmse000139,19,78.302,3.566,2.761,2.502,77968600,75877880
20911,amygdalin,bmse000139,20,78.293,3.541,2.842,2.597,175351300,926020200
20912,amygdalin,bmse000139,21,71.871,3.538,2.655,2.5,83962500,81638350
20913,amygdalin,bmse000139,22,78.267,3.518,3.272,2.615,117414800,392009500
20914,amygdalin,bmse000139,23,71.87,3.515,2.453,2.728,170327200,687862000
20915,amygdalin,bmse000139,24,78.602,3.499,2.304,4.098,94862020,391818400
20916,amygdalin,bmse000139,25,71.873,3.49,2.586,2.977,105732100,321437200
20917,amygdalin,bmse000139,26,78.118,3.475,2.722,2.71,88139140,309065000
20918,amygdalin,bmse000139,27,78.596,3.469,2.37,6.322,151363800,1757708000
20919,amygdalin,bmse000139,28,78.091,3.451,2.652,2.75,187692000,620146200
20920,amygdalin,bmse000139,29,72.376,3.436,2.522,2.57,116659300,340332500
20921,amygdalin,bmse000139,30,78.103,3.428,3.088,2.945,102874700,353832700
20922,amygdalin,bmse000139,31,72.382,3.412,2.274,2.794,196565200,918849300
20923,amygdalin,bmse000139,32,75.47,3.386,2.586,3.08,115232500,374850400
20924,amygdalin,bmse000139,33,75.884,3.367,2.748,2.552,105242800,188099400
20925,amygdalin,bmse000139,34,75.477,3.366,2.269,2.905,224193600,1019263000
20926,amygdalin,bmse000139,35,75.888,3.345,2.381,2.912,207762900,1032578000
20927,amygdalin,bmse000139,36,75.483,3.344,2.554,2.852,110065200,460938500
20928,amygdalin,bmse000139,37,75.89,3.324,2.584,3.411,112372700,377143300
20929,D_cellobiose,bmse000138,1,94.518,5.221,2.213,3.721,228991800,1451687000
20930,D_cellobiose,bmse000138,2,98.453,4.667,2.193,3.189,239265500,1660554000
20931,D_cellobiose,bmse000138,3,98.452,4.648,2.261,2.788,272211100,1544841000
20932,D_cellobiose,bmse000138,4,105.254,4.517,2.283,2.959,353068400,2107173000
20933,D_cellobiose,bmse000138,5,105.251,4.497,2.285,2.94,379687500,2272465000
20934,D_cellobiose,bmse000138,6,62.746,3.966,2.354,3.018,108553500,452796000
20935,D_cellobiose,bmse000138,7,72.82,3.956,2.215,4.628,87714790,679883600
20936,D_cellobiose,bmse000138,8,62.754,3.936,2.599,2.942,165935600,829208400
20937,D_cellobiose,bmse000138,9,72.82,3.932,2.19,4.521,96540180,712722700
20938,D_cellobiose,bmse000138,10,63.278,3.928,2.333,3.294,189443400,1172210000
20939,D_cellobiose,bmse000138,11,63.275,3.898,2.279,3.155,280329000,1787567000
20940,D_cellobiose,bmse000138,12,62.614,3.869,2.181,3.942,255286400,2020921000
20941,D_cellobiose,bmse000138,13,74.027,3.817,2.477,2.968,114627600,381070500
20942,D_cellobiose,bmse000138,14,62.739,3.818,2.25,5.458,122412000,1141685000
20943,D_cellobiose,bmse000138,15,62.741,3.788,2.265,5.183,88010700,838746900
20944,D_cellobiose,bmse000138,16,63.276,3.744,2.118,6.493,176475500,2640628000
20945,D_cellobiose,bmse000138,17,63.277,3.718,2.123,9.527,130864100,2853250000
20946,D_cellobiose,bmse000138,18,81.334,3.657,2.62,3.003,137082100,1028021000
20947,D_cellobiose,bmse000138,19,76.991,3.638,2.375,2.875,206593100,1238426000
20948,D_cellobiose,bmse000138,20,81.334,3.636,2.401,3.266,263357200,1871844000
20949,D_cellobiose,bmse000138,21,76.997,3.62,2.332,3.641,162211800,1381685000
20950,D_cellobiose,bmse000138,22,81.341,3.613,2.29,4.226,113714500,1662893000
20951,D_cellobiose,bmse000138,23,77.5,3.601,2.078,5.824,150899500,1716135000
20952,D_cellobiose,bmse000138,24,77.026,3.598,2.431,2.81,72073940,128030100
20953,D_cellobiose,bmse000138,25,73.919,3.585,2.292,3.67,111524800,782259000
20954,D_cellobiose,bmse000138,26,73.935,3.561,2.358,4.074,105556500,812212000
20955,D_cellobiose,bmse000138,27,78.194,3.532,2.478,2.778,113587500,357735200
20956,D_cellobiose,bmse000138,28,78.191,3.509,2.487,2.758,254845900,1430492000
20957,D_cellobiose,bmse000138,29,78.206,3.485,2.952,2.706,150411700,948795800
20958,D_cellobiose,bmse000138,30,72.154,3.487,2.155,3.448,76059960,75557330
20959,D_cellobiose,bmse000138,31,78.699,3.479,2.09,6.349,228903600,3424652000
20960,D_cellobiose,bmse000138,32,78.697,3.434,2.177,2.963,93610840,164502200
20961,D_cellobiose,bmse000138,33,72.158,3.436,2.233,2.967,181626300,1049753000
20962,D_cellobiose,bmse000138,34,72.154,3.412,2.254,3.007,263074500,1462980000
20963,D_cellobiose,bmse000138,35,72.149,3.388,2.39,2.961,109562600,588874000
20964,D_cellobiose,bmse000138,36,75.874,3.333,2.378,3.685,153791600,1680169000
20965,D_cellobiose,bmse000138,37,75.876,3.312,2.275,3.578,262217000,2561117000
20966,D_cellobiose,bmse000138,38,76.601,3.299,2.641,3.052,111086000,694188000
20967,D_cellobiose,bmse000138,39,75.875,3.291,2.387,3.486,140190200,1165113000
20968,D_cellobiose,bmse000138,40,76.599,3.28,2.489,2.955,191367600,1416826000
20969,D_cellobiose,bmse000138,41,76.604,3.259,2.344,3.024,114912400,626022300
20970,gamma_D_galactonolactone,bmse000141,1,76.403,4.636,2.631,2.418,321987100,1733598000
20971,gamma_D_galactonolactone,bmse000141,2,76.408,4.614,2.62,2.364,360116400,1891491000
20972,gamma_D_galactonolactone,bmse000141,3,75.521,4.397,2.315,2.437,136096500,657524000
20973,gamma_D_galactonolactone,bmse000141,4,75.522,4.375,2.256,2.521,281617100,1386561000
20974,gamma_D_galactonolactone,bmse000141,5,75.523,4.35,2.145,3.503,236747000,1566934000
20975,gamma_D_galactonolactone,bmse000141,6,82.732,4.343,2.289,3.295,390820600,2720342000
20976,gamma_D_galactonolactone,bmse000141,7,82.732,4.32,2.343,2.994,236061500,1629587000
20977,gamma_D_galactonolactone,bmse000141,8,74.237,4.257,2.277,2.711,275586000,1361907000
20978,gamma_D_galactonolactone,bmse000141,9,72.781,3.983,2.072,3.581,62597760,409856200
20979,gamma_D_galactonolactone,bmse000141,10,74.019,3.979,2.254,2.792,123109100,563136500
20980,gamma_D_galactonolactone,bmse000141,11,72.782,3.968,2.356,3.198,120744400,895799400
20981,gamma_D_galactonolactone,bmse000141,12,74.019,3.954,2.239,2.981,129740600,684944100
20982,gamma_D_galactonolactone,bmse000141,13,72.784,3.954,2.295,3.565,74796820,693337200
20983,gamma_D_galactonolactone,bmse000141,14,71.584,3.933,2.344,3.972,298602600,3365354000
20984,gamma_D_galactonolactone,bmse000141,15,64.692,3.729,2.528,3.992,525588000,5966247000
20985,gamma_D_galactonolactone,bmse000141,16,71.586,3.722,2.83,2.431,93077910,471909100
20986,gamma_D_galactonolactone,bmse000141,17,64.69,3.717,2.504,4.008,482228700,6017772000
20987,gamma_D_galactonolactone,bmse000141,18,66.03,3.7,2.334,3.615,204149500,1907025000
20988,gamma_D_galactonolactone,bmse000141,19,66.032,3.686,2.33,4.568,178583600,1910355000
20989,gamma_D_galactonolactone,bmse000141,20,72.439,3.65,2.402,2.75,127054100,497559000
20990,gamma_D_galactonolactone,bmse000141,21,72.442,3.625,2.287,2.884,119986300,477900700
20991,D_glucuronate,bmse000140,1,94.815,5.234,2.435,3.357,199645200,1409414000
20992,D_glucuronate,bmse000140,2,98.581,4.644,2.257,2.812,202189500,1197367000
20993,D_glucuronate,bmse000140,3,98.581,4.625,2.285,2.656,222542000,1215851000
20994,D_glucuronate,bmse000140,4,74.585,4.09,2.435,2.579,115748300,469361200
20995,D_glucuronate,bmse000140,5,74.582,4.064,2.657,2.561,121059700,658729300
20996,D_glucuronate,bmse000140,6,78.956,3.732,2.499,3.165,110566900,654509000
20997,D_glucuronate,bmse000140,7,75.258,3.72,2.631,2.476,79456610,315799500
20998,D_glucuronate,bmse000140,8,78.967,3.713,2.42,4.434,116968600,1055545000
20999,D_glucuronate,bmse000140,9,75.268,3.696,3.031,2.51,41308060,74755920
21000,D_glucuronate,bmse000140,10,74.008,3.579,2.47,3.367,73917690,421146600
21001,D_glucuronate,bmse000140,11,74.002,3.554,2.569,3.521,66680530,465661300
21002,D_glucuronate,bmse000140,12,78.25,3.512,2.539,6.914,80275240,1055778000
21003,D_glucuronate,bmse000140,13,74.798,3.512,2.622,2.386,52905160,160945000
21004,D_glucuronate,bmse000140,14,74.55,3.513,2.15,4.013,116173600,1002293000
21005,D_glucuronate,bmse000140,15,78.254,3.494,2.764,2.82,126518700,681655900
21006,D_glucuronate,bmse000140,16,74.548,3.494,2.522,3.223,102102600,703864600
21007,D_glucuronate,bmse000140,17,74.809,3.487,2.45,2.583,97307420,520399700
21008,D_glucuronate,bmse000140,18,74.811,3.463,2.212,2.694,60580600,102295900
21009,D_glucuronate,bmse000140,19,76.694,3.277,2.388,3.377,115118300,868598100
21010,D_glucuronate,bmse000140,20,76.696,3.259,2.392,3.96,66235060,666795600
21011,L_gulonolactone,bmse000235,1,73.527,4.749,2.15,5.276,508050400,4002695000
21012,L_gulonolactone,bmse000235,2,72.286,4.558,2.18,4.889,468817900,4192342000
21013,L_gulonolactone,bmse000235,3,84.063,4.531,2.293,2.978,387371600,2454038000
21014,L_gulonolactone,bmse000235,4,84.064,4.51,2.188,3.199,420103100,2690329000
21015,L_gulonolactone,bmse000235,5,76.204,4.119,2.172,4.218,127227200,957156300
21016,L_gulonolactone,bmse000235,6,76.205,4.111,2.198,3.581,137423900,957156300
21017,L_gulonolactone,bmse000235,7,72.8,4.075,2.277,5.898,294674200,3875927000
21018,L_gulonolactone,bmse000235,8,74.998,3.868,2.216,6.274,131847600,960598600
21019,L_gulonolactone,bmse000235,9,75.333,3.831,2.492,5.703,69935460,731355200
21020,L_gulonolactone,bmse000235,10,64.189,3.824,2.154,3.431,220632200,1312407000
21021,L_gulonolactone,bmse000235,11,75.339,3.814,2.303,3.577,77406480,627143800
21022,L_gulonolactone,bmse000235,12,73.165,3.807,2.159,5.264,138604900,1113920000
21023,L_gulonolactone,bmse000235,13,64.19,3.793,2.179,3.419,399778800,2549576000
21024,L_gulonolactone,bmse000235,14,64.189,3.721,2.145,3.91,275999500,2447175000
21025,L_gulonolactone,bmse000235,15,64.189,3.712,2.116,4.31,271941900,3031492000
21026,L_gulonolactone,bmse000235,16,65.222,3.701,2.332,3.765,86034180,392036400
21027,L_gulonolactone,bmse000235,17,64.189,3.691,2.079,5.475,157888600,3091453000
21028,L_gulonolactone,bmse000235,18,64.19,3.679,2.312,3.237,152506500,1343516000
21029,L_gulonolactone,bmse000235,19,65.225,3.64,2.517,3.159,57851240,104478800
21030,L_gulonolactone,bmse000235,20,65.228,3.623,2.513,4.069,55826140,102555200
21031,glycogen,bmse000232,1,102.494,5.395,2.824,7.443,96526990,2520280000
21032,glycogen,bmse000232,2,102.527,5.309,2.844,0,18407320,33920780
21033,glycogen,bmse000232,3,102.568,5.291,2.929,5.064,16366690,78855220
21034,glycogen,bmse000232,4,65.251,4.813,2.931,2.645,14908250,14541460
21035,glycogen,bmse000232,5,94.118,4.799,3.712,3.226,15026710,14217190
21036,glycogen,bmse000232,6,71.411,4.796,2.635,3.852,15891320,15840400
21037,glycogen,bmse000232,7,76.952,4.79,2.903,3.1,14666720,14661010
21038,glycogen,bmse000232,8,76.056,3.99,3.049,5.905,28931230,587656800
21039,glycogen,bmse000232,9,76.05,3.962,2.707,9.227,36098960,1079799000
21040,glycogen,bmse000232,10,73.921,3.848,3.204,5.474,24699770,302652600
21041,glycogen,bmse000232,11,63.227,3.838,2.66,13.346,121699200,5606077000
21042,glycogen,bmse000232,12,73.901,3.821,2.708,8.106,21810290,345129700
21043,glycogen,bmse000232,13,73.954,3.793,3.841,0,15266400,30547510
21044,glycogen,bmse000232,14,63.238,3.782,2.591,22.153,101155300,7299183000
21045,glycogen,bmse000232,15,74.443,3.709,4.14,3.643,16864300,61701760
21046,glycogen,bmse000232,16,75.517,3.69,3.093,7.373,52214740,1638720000
21047,glycogen,bmse000232,17,63.256,3.691,3.419,6.061,22823340,400999500
21048,glycogen,bmse000232,18,79.472,3.673,3.525,3.889,16026510,58550650
21049,glycogen,bmse000232,19,74.358,3.65,3.6,7.768,35828550,1488330000
21050,glycogen,bmse000232,20,79.577,3.638,3.682,5.117,19759470,165831200
21051,glycogen,bmse000232,21,74.388,3.617,3.363,10.243,47368680,2317234000
21052,glycogen,bmse000232,22,75.561,3.602,3.011,5.524,22902520,301502600
21053,glycogen,bmse000232,23,74.411,3.594,3.306,18.445,50693610,3203838000
21054,glycogen,bmse000232,24,74.404,3.582,3.015,8.894,49601430,1867148000
21055,glycogen,bmse000232,25,72.064,3.424,2.556,10.369,38752980,1123432000
21056,glycogen,bmse000232,26,72.058,3.406,2.386,0,37841480,86014070
21057,melibiose,bmse000233,1,94.899,5.237,2.377,3.535,162997500,859275800
21058,melibiose,bmse000233,2,100.874,4.979,2.254,3.848,399055600,3024504000
21059,melibiose,bmse000233,3,98.779,4.677,2.243,2.885,192650400,1175858000
21060,melibiose,bmse000233,4,98.78,4.658,2.292,2.831,214910100,1248897000
21061,melibiose,bmse000233,5,72.791,4.014,2.629,3.6,68090130,236356500
21062,melibiose,bmse000233,6,71.9,3.993,2.19,3.597,462980400,3247115000
21063,melibiose,bmse000233,7,72.798,3.991,2.878,3.689,63728630,119885700
21064,melibiose,bmse000233,8,73.656,3.977,2.609,3.745,195692800,2220742000
21065,melibiose,bmse000233,9,68.546,3.972,2.339,5.128,98858120,757533000
21066,melibiose,bmse000233,10,73.671,3.963,2.327,3.957,184611200,2087274000
22449,ATP,bmse000006,3,89.362,6.125,2.33,5.998,246357200,2655729000
21067,melibiose,bmse000233,11,68.516,3.94,2.357,5.052,95598310,581017000
21068,melibiose,bmse000233,12,72.172,3.903,2.328,3.324,146786100,939449100
21069,melibiose,bmse000233,13,71.175,3.883,2.396,3.679,66556720,226983300
21070,melibiose,bmse000233,14,72.169,3.875,2.198,3.708,224513800,1792315000
21071,melibiose,bmse000233,15,71.17,3.829,2.366,3.44,207705200,1321296000
21072,melibiose,bmse000233,16,72.166,3.824,2.212,4.187,83166690,378132400
21073,melibiose,bmse000233,17,71.166,3.802,2.643,3.411,158236900,1098513000
21074,melibiose,bmse000233,18,68.517,3.771,2.371,3.123,126308300,539403400
21075,melibiose,bmse000233,19,68.523,3.742,2.44,3.208,95524700,433222700
21076,melibiose,bmse000233,20,63.8,3.742,2.287,3.37,428258700,3189695000
21077,melibiose,bmse000233,21,73.665,3.736,2.917,2.398,64408630,118102000
21078,melibiose,bmse000233,22,63.8,3.732,2.175,12.398,371910900,4339726000
21079,melibiose,bmse000233,23,68.606,3.718,2.424,3.863,66621000,119986400
21080,melibiose,bmse000233,24,75.646,3.708,2.916,2.484,67200710,123588500
21081,melibiose,bmse000233,25,68.611,3.69,2.32,3.458,59837700,58966280
21082,melibiose,bmse000233,26,77.053,3.633,2.143,8.43,105873800,1025042000
21083,melibiose,bmse000233,27,74.119,3.55,2.344,3.555,72089610,184427400
21084,melibiose,bmse000233,28,74.124,3.524,2.363,3.963,61863190,60994990
21085,melibiose,bmse000233,29,72.167,3.507,2.764,4.427,121083700,1289570000
21086,melibiose,bmse000233,30,78.589,3.498,2.206,3.681,118573100,836534900
21087,melibiose,bmse000233,31,72.152,3.497,2.578,7.293,114567500,1635968000
21088,melibiose,bmse000233,32,78.591,3.481,2.233,3.06,116523800,762372000
